treatment,age,education,black,married,earnings_1974,earnings_1975,earned_above_median
0,27.280885965035473,10.605766553438604,1,0,238.1497859350805,3965.365670100226,1
1,33.458434723014946,10.796896091024001,1,0,4003.8340135877415,0.0,1
0,32.99025022580575,10.490808122411623,1,0,0.0,0.0,0
1,21.084690433039285,11.406626122915183,1,0,6167.124464912035,0.0,1
0,33.884208595208655,9.75535323573451,1,1,1916.450469036898,2239.4274383421457,1
0,26.49064981570136,13.292736792149995,1,0,0.0,4657.411903982402,1
0,33.68803140715109,15.083239693437584,1,0,5073.22472355651,4420.799295724309,1
0,29.015809210017878,11.412461949534139,1,1,0.0,0.0,0
1,14.348822101571313,10.455982327418122,1,1,0.0,5837.585705200023,0
0,37.22717256255842,11.249164618634488,1,0,0.0,8037.735179105018,1
1,25.362486958392672,7.797933828232711,1,1,0.0,3444.4216299140476,1
0,29.03755676739672,10.36021093493083,0,0,5091.998123563918,6259.294807273285,1
0,15.59168760069709,8.537350786102783,0,1,8627.4532350225,4294.097934426811,1
1,28.537285500546457,11.01995383448066,1,0,0.0,764.9101009756328,1
1,32.72049412919862,8.547281384045705,1,1,0.0,0.0,1
0,38.547242356188825,9.310445109282208,1,0,0.0,0.0,0
0,34.802798563566974,6.2560581889538955,1,0,0.0,76.75973973200297,1
1,28.879572927622277,7.653508620104664,1,0,6169.6910560059505,742.1393313101674,0
0,14.189358526561296,10.709747605872094,1,0,0.0,812.8723398703742,0
1,25.92590953348195,8.26230784336314,1,0,0.0,1139.7393134913689,0
1,20.85243304350949,12.127547967571154,1,0,3687.2153828832297,0.0,0
1,26.64484512371373,8.092221823173375,1,1,2602.3606710360236,3992.894521535083,0
0,16.485719170434308,10.906509002571541,1,0,3918.333347884046,4364.277875405869,0
1,23.52883164545669,8.476248742056484,1,0,2138.7489115360945,2687.2998911552536,0
0,21.37971841335752,10.770939550067052,1,0,101.20961874882939,0.0,0
0,21.162835508215277,6.9304253418097215,1,1,0.0,2674.3544209632855,0
0,21.23234669806192,9.093634048740883,1,0,0.0,1572.352076206575,0
0,24.04901698528229,8.30757342942453,1,0,481.33189405754564,3018.3446280016847,0
1,27.003363313336155,11.766465150617961,1,1,0.0,6463.5922862925245,1
1,7.5105448848998435,10.924524928908408,1,0,0.0,928.8992178737618,0
1,8.364970005634955,7.5348478907690355,1,0,15.576345977962403,2080.8815895892717,0
0,22.629160620546873,9.59363852675824,1,0,0.0,0.0,0
0,23.6156166870607,8.45536431455433,1,1,181.6946950035343,4449.364222328216,0
0,26.323778516227584,11.900514387737084,1,0,5844.875405047167,3748.757349150161,1
1,19.906293516006432,12.543048295307877,1,0,6532.321192797278,2192.993750842535,1
0,25.06625635815877,7.116709706978374,1,1,10563.577628674202,0.0,0
1,25.885662435126385,11.65340594876296,1,0,0.0,0.0,1
1,19.8580933219417,8.35340786148458,1,0,0.0,0.0,1
0,32.09419075218771,9.49416645456136,1,1,8974.445228375891,0.0,1
1,26.238904180185425,10.064508458121914,1,0,0.0,3769.9756626669214,0
0,28.828727668243033,13.633212327110945,1,0,0.0,2766.4377736258243,0
1,25.48192011898697,7.99230054593823,1,0,0.0,2011.0014758721147,0
1,39.72571172143204,11.669499445286604,1,1,13548.213293298866,6249.757090938617,1
0,29.174779483823574,7.6569911836607645,1,0,0.0,2474.4951978563954,0
0,21.584046786549422,7.518812830318531,1,0,8169.395594255046,0.0,0
1,30.746768190578806,10.05692689683831,0,1,1943.7773954479474,0.0,0
1,13.536765577803298,10.043458981979445,1,0,0.0,758.5121058834816,1
0,25.83720183866973,4.335363363061493,0,0,17779.015219491856,59.375989438294496,1
1,27.234122030643935,12.319192578750995,1,1,3190.028821872518,4549.540784072928,0
1,25.917145334550888,5.721771751138298,1,0,4206.73298001665,2848.6309847366088,0
1,22.66354790412779,9.708125127773396,1,1,5093.242269957588,477.04605612970636,1
0,17.914086502140893,12.655230903210612,1,0,4658.954620163848,598.8678290117668,1
1,19.474570915643262,14.418367933377358,1,0,14151.610792827538,3750.3735322317193,1
1,25.714524413731684,9.273900272622841,1,0,12101.285550309707,4735.01474576954,1
0,17.20536537300405,7.1341018327658245,1,0,0.0,0.0,0
0,37.39117330953091,12.581096451535917,1,0,13404.859512644525,952.1199878972426,1
1,6.5137162445940575,11.730313100240524,1,0,0.0,1792.7725644832205,0
0,22.735934927187774,9.022015420843049,1,1,3904.5489329414877,3254.042817864203,1
1,25.77272747375388,8.768525083581586,1,0,0.0,1861.5757898175207,0
0,28.55194649483302,8.565215672681138,1,0,7904.995917643729,2803.039730580736,1
0,18.58852690916301,9.310826928530734,1,0,378.77704845204073,741.730752178733,0
1,32.940063557217485,10.632136284803261,1,0,0.0,0.0,1
0,15.24318269330954,8.867970834526457,1,0,8755.605678594353,4009.4243199538137,1
0,21.037099879747025,9.120839448875518,1,0,10142.727811469236,4110.899164750348,1
0,29.34523288695597,11.28255803882115,1,0,10332.575577624697,3585.8679429409676,1
1,32.281319953549264,7.035171717882255,1,0,0.0,4155.330605142144,0
0,15.171990925332317,9.248128560172841,1,0,10911.84035227842,0.0,0
0,43.515257532906105,6.6481179618017965,1,0,417.11218921606263,0.0,0
1,18.717559057829533,10.216824946705803,0,0,13588.419437173827,5083.573215794387,0
0,15.814722657305522,6.12118918371625,0,1,5599.740709159277,2639.9459931764486,0
1,28.519004242412798,11.780020253652859,1,0,3507.455058567561,1679.7352206947778,0
0,22.5619458249298,7.370725208415989,1,0,2147.718007334994,693.943197336225,1
1,21.52763381222179,6.454842869277091,1,0,2023.4876292964607,5557.276144546834,0
0,29.169508402988036,9.272773408196764,1,0,0.0,0.0,0
1,14.308930167005338,13.422214583354101,1,0,0.0,2441.0334810206227,0
0,13.085059200177087,11.42238490684315,1,1,69.09296040595869,1286.8436607823837,0
0,20.818036443997403,6.155371789092069,1,0,8768.97580411311,0.0,0
0,32.545312176173276,7.313749464710918,1,0,0.0,6673.251772764465,0
0,21.121612946110513,9.208799253508586,1,0,9607.730891378993,0.0,0
0,36.1940967917003,14.476706323541723,1,0,2902.9825796185683,1888.0152003158216,1
0,33.407103328203235,8.122091704062264,1,1,6476.257865623043,3191.078053835871,0
1,26.980623291552394,8.138229512593611,0,0,6765.698766544523,0.0,0
0,27.3780670156233,13.054858773760362,1,0,7298.731857525593,2387.2329419717216,1
0,26.974018375117993,10.389814410524751,1,0,2225.4488930223943,781.6571057170305,1
1,26.1180241007747,12.106000054597482,1,0,2393.1214980483496,4661.757806762694,1
1,22.436308117652743,8.545800919648071,1,0,7106.941385340757,12743.764201809468,1
0,23.24868516754986,9.796728304541894,1,1,0.0,2583.499999325489,0
0,17.510278903851923,12.631263724376488,0,0,0.0,3432.952510011378,1
0,9.52970047496874,9.7103182465284,1,0,0.0,0.0,0
1,32.72849426497435,12.246106395052927,1,0,3713.3069231290206,2187.3568479337723,1
1,26.100809057497088,10.77453460086906,1,0,12856.878439662803,306.362715253946,1
0,25.043479489352503,7.920741843162162,1,0,2368.7032345010284,3992.194459289246,0
1,27.789143860005154,9.967365575307955,0,0,13300.854069960293,0.0,1
1,19.20121781644446,11.962767984550066,0,0,4986.56310837908,0.0,1
1,17.99256450630897,11.33883238237377,1,0,0.0,5276.061800627112,0
1,23.014207144252932,9.919494203158344,1,1,8523.584431717161,2171.962221057589,0
0,34.57668937234669,6.216571222057,1,0,739.9681823965104,5736.238760706907,0
0,16.818812800548116,6.408017037180567,1,0,3506.7729112746033,2663.9828613128607,0
0,6.610542502342837,6.833388820745768,1,0,0.0,3131.2932182201093,0
0,21.35019235726873,8.979115586466898,1,0,0.0,509.5891751686551,0
0,32.99889941364628,9.245764252613105,0,0,5200.470972522092,880.3924492043302,1
1,12.872191829519524,7.049177197811954,1,1,8280.882142128912,4586.1358659851185,1
0,16.738014773239897,12.045025587392033,0,0,12995.738014298344,1041.6462658766081,1
0,26.84482718404718,7.472461845558915,1,0,0.0,5287.313423259529,1
0,42.98934924832734,7.258881915865981,1,0,10296.96709994873,1148.4683590236818,1
1,15.49251832031663,10.176471507771897,0,0,9460.902639871183,0.0,0
0,15.221461359724286,11.947810239986456,1,0,0.0,0.0,0
0,27.370888581874297,14.109709239626333,0,1,9873.286580955719,950.4447715357832,1
0,33.43272107995593,11.165090109006355,1,0,7387.611707197106,4430.367421304142,1
0,20.631309013720028,13.159659437447239,1,0,8496.225239821644,0.0,1
1,13.650240907144816,7.575886696546876,0,0,14237.21812096192,3841.716756455099,1
1,28.036244546204422,14.319478521321999,1,0,8263.706346279994,1822.3527882160574,1
0,29.303889781120812,6.277031098889022,0,0,0.0,3439.8712832563274,0
1,37.45058588576774,8.992321492224638,0,1,3906.338777586296,573.0010471886364,1
1,29.598629786269953,11.12130503915755,1,0,0.0,2085.631841196759,1
1,30.796462534606654,6.7895659686081125,1,1,2948.120393552016,4503.978160181031,1
0,23.16498399292466,8.145899816149333,1,1,2624.3160241497117,1445.0513965177304,0
0,42.09053039518628,7.828154941420731,1,0,0.0,0.0,0
0,22.213005925880708,9.379557985500531,1,0,0.0,0.0,0
1,20.716545150117607,12.843165713345348,1,0,0.0,3232.9039886574255,1
0,37.66660442963025,10.033650132575621,1,1,211.90091200271473,0.0,0
0,14.680339047732131,9.073872111531966,1,0,1362.4528627661734,0.0,0
0,12.068141308304595,4.231351265643597,1,0,2690.4298743664276,0.0,0
1,25.836898472189393,10.933510409677158,1,0,5377.404623036697,763.7287628436605,1
0,24.987844337070133,11.580030817956358,1,0,349.70706947705656,8212.140528150609,0
1,23.404784129145366,6.599960464379577,0,0,9266.03123416317,2626.525152024377,0
1,31.95750829985156,9.866055280554956,1,0,1885.8643570026818,0.0,1
0,18.642556723980007,10.386016380664094,1,0,7277.148584010882,39.8291440120456,0
1,25.449169879372718,11.929203514607387,1,1,394.907422614276,0.0,1
0,22.47925833153269,8.550463083509053,1,0,17464.771348286413,0.0,1
1,18.761470499252745,8.249279277830405,0,0,4716.679380189634,0.0,0
0,24.567119412275215,9.087005403063277,1,1,11257.672167372984,2365.062666116266,0
1,30.968170623065717,12.568874105554768,1,0,0.0,2929.4780776669304,1
1,39.84397684301351,12.08769088434534,1,1,0.0,1748.31510349145,1
1,29.055932880292783,9.957309395655173,1,0,688.0291451632986,2683.490210409746,0
1,7.424154990189843,12.039553054376576,1,0,15948.799589901284,0.0,1
0,24.73301940190845,5.262617586295683,1,0,908.6558988326403,0.0,0
1,25.348619536319838,11.583308412187051,1,0,0.0,0.0,1
1,31.55346306705965,7.7624676743723064,1,1,9385.076139864244,0.0,1
1,26.293672117428173,13.534048988791724,0,0,2429.304336123101,2647.7590593636587,1
0,33.771622421114536,7.871510576133552,1,0,878.5310203554313,7943.834718511529,1
1,27.7416943093069,8.29447566953271,1,0,0.0,0.0,1
1,35.91158648648522,11.124847460262357,1,1,4837.439925931281,405.77340213999287,1
1,21.928778559661946,11.317908269562073,1,0,8050.8715482143225,2149.2588136516015,1
0,26.010404271076858,9.10733584246563,0,0,6513.278468301564,607.1743311743019,1
1,30.786490747729275,10.742808068846061,1,0,0.0,2565.440641568392,0
0,20.994641507945897,10.990759630656974,1,0,0.0,0.0,0
1,19.469910385432467,10.786229312116069,1,0,0.0,0.0,1
0,20.594535302193204,9.190890164883209,1,0,0.0,916.5108374924168,0
1,19.755490680377545,11.010422048171382,1,0,16.046568488449076,2544.9965770820145,1
1,28.65793344612729,12.812740810032988,1,0,1769.3769430921548,5603.974519278728,1
0,12.156343792558113,7.5490230415623465,1,0,583.4568723044976,2705.2332037754104,0
1,14.10820981577465,8.319879928916388,1,0,17784.91090661259,693.0980773261483,1
0,38.039225446500836,10.054511264721159,1,0,4851.644768502738,4158.54055393059,1
1,19.924322953180756,7.8875519186639345,1,0,0.0,4700.322871057861,1
1,26.400103958202237,6.393192531545479,0,0,5771.177431162285,529.2898597764662,0
0,14.575975074706102,12.186245951763913,1,0,4292.269636318461,1032.950406947091,0
1,25.65886987452493,5.5424234679475,1,0,0.0,133.2703478331938,0
1,19.966953326230172,9.19523460495133,1,1,3717.311098661199,4126.890577394743,1
0,14.058373512877102,11.517888639517341,1,1,5068.847073828177,1737.4098261745648,1
0,34.35844306295299,10.533399579004145,1,0,7837.224776907218,0.0,0
1,33.277960089426095,9.225501268042095,1,0,0.0,2799.7082564178045,1
1,24.248516465001885,7.805120846930082,1,1,5729.236862795638,6266.832906842704,1
1,31.995933228745375,10.687735626295874,1,0,9995.466069505952,6519.5267406013545,1
1,38.32304881409012,8.023211123066254,1,0,12671.044842445048,0.0,1
0,30.278531532106626,10.531865172636525,1,0,0.0,0.0,0
1,28.357758176569742,10.281835296469513,1,0,1282.6672732522495,7573.177842557197,1
0,26.392647875383165,10.302065818110272,1,0,1825.2330405828693,6513.451908620941,1
0,29.546481554014676,8.719362481641168,1,1,5882.904924860799,2995.368644143621,0
0,22.452564245572546,14.070018218669578,1,0,1178.077053842149,0.0,1
0,23.063548915869873,10.71641326774075,1,0,0.0,0.0,0
0,28.156239626487604,9.442582151560705,1,0,3316.187686475395,0.0,0
0,21.682945908883298,10.528541146123608,1,0,209.98842951819614,7299.540136030378,1
1,22.439402290445482,8.45107671215138,0,0,5248.261371837353,0.0,0
0,25.001306652444814,9.227391003044188,1,0,0.0,7271.675508120083,1
0,33.054252854151486,14.783839864239035,1,0,0.0,1162.3205525565136,1
0,17.071353725082467,8.465238387115383,1,1,9466.465222059782,0.0,0
0,30.314249518936826,9.844454599471167,1,0,14826.154637304826,4657.754992118525,1
0,30.54257488962429,9.087790300500467,0,0,12304.718869650162,3514.3812991986915,1
0,30.500684065077664,7.920732114350441,0,0,1697.216679488259,0.0,0
1,19.35277533853358,10.842169980439612,1,0,8008.712160854603,1419.2222122768512,1
1,13.15122869142344,10.072944353308419,1,0,0.0,5901.818851831465,1
1,28.917903306879957,11.822054617999855,1,1,4945.804018693037,188.30872705758762,1
0,26.312771490897735,11.621155840660009,1,1,0.0,6875.131124390739,1
0,32.030636443341926,11.80141543808399,1,0,9136.423060464624,0.0,1
1,20.09624220393323,8.163593254298013,1,0,8391.402420373524,0.0,1
0,30.320828633794527,11.281921598406193,1,0,13725.343022145862,1644.6902947120302,1
0,32.38088478553588,11.33054301258019,1,0,815.891509818006,0.0,1
0,24.332831952654544,7.957874003586288,1,0,10942.588726115206,1899.6393276832357,0
0,27.918506522853715,9.36276751554552,1,1,4936.204346797293,1516.4580527182957,0
0,27.673765202668665,7.087775807042065,1,0,2522.17542771235,0.0,0
0,19.24971329679245,11.339245264760567,1,0,3987.165504540738,7511.783935482746,0
1,28.717676215992253,11.330044938887948,1,0,11608.873704419531,1487.277851882935,1
0,36.3574883863071,12.86072559823671,1,0,1361.154396594977,4265.969108446705,1
1,25.155427541798456,9.542402984371309,0,0,1646.0535734463874,4471.897063130263,1
1,14.773525429438399,10.902939173127592,0,0,0.0,7135.235937068861,1
1,20.18941428360193,11.975470202050616,1,0,1276.5308376909372,0.0,1
1,12.543993858038608,8.492216942890616,1,0,3580.426796565824,0.0,0
1,34.03182790332245,8.188069717364602,1,0,0.0,7016.866289809615,1
0,30.348737074296665,8.55422959784767,1,0,0.0,3359.587024523916,1
0,21.490415098325272,9.301409063589558,1,0,0.0,1904.1952441643716,1
0,15.073580546217444,8.258891288707694,0,1,0.0,1073.4477856194278,0
1,19.16693529230257,8.640344580077553,1,0,10058.602942063846,505.92997808549785,0
1,20.53206124011997,11.76183033806649,1,0,0.0,4255.731955142979,0
0,25.76585319314041,9.807306737011414,1,0,6518.496610148117,0.0,0
1,25.53031540238866,10.613396747318872,1,0,7024.340663351724,3027.460660554213,1
0,34.39002382761592,8.89856642376285,1,0,15836.025078397448,4800.2113981871735,1
1,20.150715996113703,8.76726914163532,1,0,7914.789035454406,3878.4067379937596,1
0,14.442685019522502,10.571111779080795,1,0,7445.645654194598,1271.5499657114822,0
0,16.901150674003958,10.25212465600681,1,0,4159.10461805932,1491.480998455502,1
0,24.838826018874492,11.55597335661614,1,0,2104.8010717774014,5614.218465830643,1
0,19.899253531379465,12.603185996007985,1,0,6872.317273334903,3362.1446062025984,0
0,22.95594018140882,8.61717559144719,0,1,9092.727127165017,7116.579212904685,1
0,21.821764937763895,11.722369075527562,1,0,3054.7793217327985,0.0,0
1,31.93166917593628,7.840387664613674,0,0,9334.561050441625,4401.490188322826,0
0,20.891240190353745,14.147557365606566,1,0,18245.983259491055,0.0,1
0,22.35860546136533,8.427391893723343,1,0,2496.80986699377,1266.684902962691,0
1,30.02098506811143,11.38126113951352,1,0,2654.4091145001976,5903.220756364333,1
1,21.04512662277547,7.825519322510669,1,1,1584.1457076275601,0.0,0
0,27.962486621199126,9.695818227706402,0,1,2848.9604712071587,8269.962186660016,1
0,27.320396834152312,13.091466284307032,0,0,8949.389646267558,5038.114328906144,1
0,25.992361012727557,8.364591696027855,1,0,2587.5059661224977,3353.4814157952815,0
0,17.059225321054573,14.408372335772444,1,0,3159.397260943578,0.0,0
1,33.608419571653556,9.989448805781908,1,0,701.9618722995739,924.8756326854311,1
0,40.5447865760818,11.951425075965332,0,0,4838.722003032711,353.19008565674005,1
0,25.061796967871764,10.805889147007207,1,1,0.0,0.0,1
1,17.675515886407375,10.914080131192735,1,0,0.0,5000.050071771162,1
0,25.203718958275157,7.14777256571379,1,0,4606.963148687166,206.0309578229594,0
0,31.929020984101992,9.054294414043907,1,0,13184.553039920087,938.246660380803,1
0,20.69368626999075,12.391952924967407,0,0,476.3132283465975,1099.8806901747225,0
1,24.097705711172672,9.311357596460006,1,0,0.0,814.6364692141799,0
0,27.384578954884987,10.277664165435628,1,0,12827.595315692597,3197.468127804924,1
1,33.421334965441474,6.905155743261698,1,0,2355.139907231167,0.0,0
0,30.42796613162562,8.924846117998511,1,0,7389.5263819618485,4758.619502588691,1
0,30.718075786725834,12.246078595262931,1,0,0.0,0.0,1
1,22.016120103265024,7.434741136146121,1,0,2154.715177178152,1408.7153340488167,0
1,27.81343268621746,11.434158073992327,0,0,9943.104564404492,0.0,1
1,19.946256710124096,10.355556277169972,1,0,2832.3258260875045,4929.324734543198,1
1,30.91868269919648,9.528089027953643,1,0,2901.93227797974,5742.626294312913,1
1,33.05853748549929,9.440150915355986,1,0,0.0,3790.7888090994875,0
0,28.873544981408358,9.017940603844025,1,0,6507.387442919145,2045.3256601970752,0
0,22.42812589243629,9.196058055886075,0,0,0.0,1384.3404888942791,0
1,23.573910103708812,11.859480449622314,1,0,8370.322243212298,0.0,1
0,37.64561347463407,9.135912371510452,1,0,3233.3348717001304,0.0,0
1,22.545026887635526,13.615180644384616,1,0,3730.827081868409,3901.5873040823517,1
1,32.34995917215398,10.599065006086423,1,1,6426.234186687388,921.5197032402424,1
0,27.372241187529653,8.847476141943456,1,0,4201.508914642468,0.0,0
0,22.6610448607811,11.946731904971228,0,0,11723.339127188801,0.0,0
1,15.587456807714023,11.247791886153154,1,0,10836.216153606787,3531.721347883699,1
0,26.481202664119547,6.691647119544683,1,0,0.0,4296.718323301484,1
1,25.637706066242856,7.931057285964925,1,0,1144.012792963479,0.0,0
0,37.64574270021534,9.769159397595175,1,0,6784.595331250305,1986.6005092908747,0
1,18.97865113204251,6.832784131159605,1,0,0.0,2741.240694655636,0
0,41.06338014083449,14.181059803943224,0,0,0.0,0.0,1
1,27.651673706476153,11.644464364078683,1,0,0.0,5467.14658553159,1
0,27.644804548555104,9.973334305927077,1,1,1455.0737253548648,396.7935434281925,0
1,20.848495058974386,9.314586892773473,1,0,0.0,0.0,0
0,27.202944152881283,8.800672691282003,0,0,0.0,877.1476333408239,0
1,28.311356497632488,6.071935684058181,1,1,0.0,5877.502086480641,1
1,31.561291042746138,6.534252696708741,0,1,8521.364701519506,394.5448076226217,0
0,18.1517445468564,13.802241462535214,1,0,7316.281429256718,0.0,1
0,34.84746599051627,13.14719927846517,0,0,3659.956660418135,3510.265637748285,1
0,27.529908666403855,8.84844449015192,1,0,2660.0664950797322,2326.8854897108263,0
1,29.257602267151185,11.815998312364915,1,0,5150.918311108867,1490.620100779876,1
1,23.453404169466676,11.012841549994063,1,1,0.0,3026.7979833213117,1
0,18.503001532046646,11.248575913297683,1,0,9116.178374316481,0.0,1
0,25.50907239182301,7.149644470998589,1,0,2620.9192140400173,0.0,0
0,26.311068848762527,6.38364415493968,1,1,7238.555913453927,3828.0646203487054,0
1,15.302002123198566,12.365188718139779,1,0,7007.926052201983,0.0,0
0,30.552997836155875,6.041403393926339,1,0,5091.041022464709,6667.6989631098295,0
1,31.975672437276064,9.70361291723497,0,1,3852.340737846559,5433.98138746295,1
0,19.89234763325211,9.264595347564425,1,1,3435.2631285747025,0.0,0
1,17.84190254809536,9.079698076647183,0,1,1747.3292490388433,6222.590865396269,0
0,22.879270361879893,10.628901644581314,1,0,4804.557709190846,1987.0200953634708,1
0,25.167265678904098,8.644815140443097,1,0,3254.771566523895,5931.320023578529,0
1,23.15080293059266,10.791470924930096,1,0,0.0,1926.9661268910536,0
1,24.573575170604517,10.28231082938239,1,0,5514.402480459655,933.0083986291628,1
1,26.550343883731415,14.19746470810085,0,1,3670.8001283510625,599.3178398420921,1
0,15.422117428920597,7.229181216363742,1,0,8874.813851925339,0.0,0
0,16.226930608877147,10.058537967809654,0,0,0.0,4466.729490661128,0
1,5.944055813537988,10.862690199755527,0,0,2302.835194605494,0.0,0
1,31.5978165991743,9.487194888935408,1,0,0.0,4571.4366487755815,1
0,25.106589144322143,7.3258497842243235,0,0,0.0,6856.66595093138,0
0,32.334957920256095,12.514205561310389,1,0,5234.588954503456,0.0,0
0,17.035834029320256,10.673868660288104,0,0,0.0,0.0,0
1,25.170851376732134,7.4662065741468115,1,0,2845.5596189994712,4724.939427646869,1
0,26.50378554281621,10.87733592511652,1,1,2270.461549410765,3.8510467750500155,0
0,21.067522536189895,13.403132140105713,0,0,0.0,5715.187008472599,1
0,14.126005410732446,9.92736813316816,1,0,2985.208223710958,0.0,0
0,37.221099352946105,9.995574661058876,1,0,0.0,6102.274484100431,1
0,34.79498338889036,13.136010062086639,1,1,14405.908837905656,521.6418187815556,1
0,22.326474097922446,8.059232036497493,1,0,8831.013153302443,2556.7938858720777,0
0,28.57159351618725,13.455104085241363,1,0,2476.655773339425,4643.2240678525495,1
1,21.60646526550175,11.945822140736475,1,0,0.0,3136.809597223338,1
0,18.032174778826768,8.151562072039969,1,0,4922.6818913174675,4926.112090520608,0
0,37.7908305346991,8.66346200031177,1,0,6397.865139759434,0.0,1
1,13.412417830159388,8.950374332635421,1,0,3525.3825028107753,196.95372241696757,1
1,23.001474121202197,6.3328715720258195,1,0,0.0,1702.3605026211937,0
0,25.590266790695637,10.520943498141762,1,1,926.3085092636685,0.0,0
0,36.558656050811,8.242105993504293,1,0,2536.8732169513005,4606.510573686856,0
0,31.27612057965213,10.593102642862611,0,0,3725.540097771532,0.0,1
1,13.29425157802877,7.418113499349566,1,0,3854.833646393904,0.0,0
1,24.98074831276072,11.846026473789,1,0,6192.660517091579,4509.46105079743,1
1,25.14742138855055,11.475251860261004,0,0,9613.633616832645,0.0,0
0,23.401631652903905,8.58824197187957,1,0,7770.356757497753,0.0,0
1,29.338663752712108,10.719298315764231,1,0,5405.791135960222,3126.4845798083106,1
0,15.13625150570816,10.16584111861916,1,0,0.0,5800.228574554001,0
0,22.13954861224331,12.964598972305824,0,0,8743.522119823177,2017.3725152095706,1
0,28.351731237491528,7.935042064210256,1,0,6685.315571799072,0.0,1
1,29.75702979612449,9.695404043011706,1,0,667.5688406015443,3691.791806083813,0
0,26.04593631456438,8.718632726584454,1,0,2266.538573354467,0.0,0
1,22.981254597897905,10.089636394200335,1,0,2467.2534396729898,5086.427628605108,1
0,24.160411084614694,11.066547205567186,1,0,0.0,285.1085149069721,0
0,30.18284985664066,8.696385243852582,1,0,0.0,5160.625825245234,1
0,25.23730548887822,9.271787557221575,1,1,0.0,163.01049093037125,0
0,17.7070671819163,11.932081596114726,1,1,0.0,0.0,1
1,16.365516912385676,12.714649323852885,1,1,0.0,0.0,1
0,14.572538049947235,10.987032070405757,1,0,0.0,0.0,1
1,35.18906572942548,9.724073802513683,1,0,8490.716723487052,2067.2644880270263,1
1,30.652232849287113,9.533806157925701,0,0,4821.1427009710505,1821.4223899512992,1
1,24.25458481773617,11.096252657454581,1,0,0.0,3457.2345135946844,1
0,21.823452603851415,10.455534002809744,1,0,0.0,5481.2716916471745,1
0,20.982489944228497,6.702048324217394,0,1,8983.428305268473,1591.7329291796887,0
0,32.65265975307547,11.144770464615805,1,0,8845.016366220429,1716.737259571605,1
1,38.331034557223184,8.278860421154876,1,0,2491.3727768686863,5061.2296096387145,1
1,20.762249532507226,7.166127183048696,1,0,8678.867082937133,2239.249326643967,0
0,32.968908644589966,6.663310223782549,1,1,0.0,0.0,0
1,25.196090407512227,9.567791257633361,0,1,3373.215552676636,0.0,0
0,23.512997490626734,7.966951275634795,1,0,0.0,0.0,0
1,35.529499979809465,5.347276880521605,1,1,59.807088045812094,0.0,0
0,24.928839954800562,9.283088986326378,1,0,2257.2285931694746,0.0,0
1,27.074551074782452,9.018858330228268,1,0,0.0,2623.2036935195183,1
0,26.73791753038012,9.70019777068324,1,0,5421.450274241818,5376.896679370257,1
1,13.62080443338384,8.742204091915246,1,0,6357.1291427029755,0.0,0
1,27.01887804101243,13.658659327054556,1,0,7762.26680008838,0.0,1
1,21.06115582891837,11.034674589367281,1,0,15171.782624952457,4518.05521884442,1
0,15.051928018980652,9.000773352757045,0,1,4433.600355849931,57.16124326653489,0
0,21.380040436858664,9.872746325105275,1,0,1741.13589121448,2321.5912353264966,0
0,21.322277912541377,12.829285334990697,1,0,0.0,3878.0264493594723,1
0,32.209177773912316,11.913245623470983,1,0,4294.933616964748,0.0,1
0,17.55347268728578,7.207576371249935,1,0,5232.823934285226,0.0,0
1,19.471067926655216,8.051418878346741,1,0,0.0,0.0,0
0,26.647717823836086,8.436306251953319,1,0,755.5110081836823,0.0,0
0,15.719443600520266,9.120600098128383,1,0,2162.3425192171276,3057.3653954215015,0
0,20.386952692373665,8.809153594247915,1,0,5065.3424882371355,3422.7805239152244,0
0,13.348662852667445,10.068018509722155,0,0,6894.951908860682,1755.0041006231395,0
1,31.440080220037775,11.471442622037776,1,0,0.0,5850.965556806238,1
0,22.8904581569187,11.805320578764972,1,1,3227.620640633119,664.206979846421,1
1,24.888575084984303,9.34640531420142,1,0,5312.918700487247,3476.2876950443206,1
0,31.412072238537633,6.730612962491207,1,0,1082.0362964313997,3054.6701581190146,0
1,19.944117814422793,7.919180116256516,1,0,0.0,0.0,0
1,22.816090939463972,8.960450420739939,0,0,6090.444901016344,5195.572950658459,0
0,17.60570400485981,7.509931081497285,1,0,1104.791148887185,1910.160610146173,0
1,17.590473953029313,12.281717973403227,1,1,0.0,4618.749156550947,0
0,18.55591974195885,7.6409178828385445,1,0,9789.037044554889,0.0,0
1,21.55256726416434,11.234126089470406,0,0,0.0,1851.210884081823,0
0,22.306431260788543,6.636239289954924,1,0,1570.7633632931484,26.100894954486265,0
1,27.02042505628866,11.314402202592108,1,0,3901.8759329978475,0.0,1
1,18.761481363706704,9.721462586664828,1,0,4649.1661893692235,6010.393913552306,0
1,27.237428731422334,13.0250614046051,1,0,3049.8541176187923,2124.9492990619274,1
1,28.395009040662597,7.7368747869073395,1,0,0.0,0.0,0
0,21.725244720174135,8.87177039877681,1,1,0.0,0.0,0
0,19.366927993071332,9.25913479717912,1,0,3759.225951507236,4504.9661581041955,1
0,25.59555322385993,9.694999859699376,1,0,1489.0780336529785,0.0,0
0,23.579577758926884,9.308038338195018,0,1,4965.33128092905,0.0,0
1,26.54246280491482,9.346642868182027,1,1,7820.371923881659,1029.4574065923448,0
0,35.98906505381977,9.313874913228673,0,0,4937.449325307436,3001.784935743663,1
1,25.48045933899401,5.857640234839067,1,0,0.0,0.0,0
